LU	acid	n	Intoxicants
LU	acknowledge	v	Communication_response
LU	acknowledge	v	Statement
LU	acknowledgment	n	Statement
LU	acme	n	Extreme_value
LU	acne	n	Body_mark
LU	acquainted	a	Familiarity
LU	acquiesce	v	Giving_in
LU	acquire	v	Come_down_with
LU	acquire	v	Getting
LU	acquisition [act]	n	Getting
LU	acquisition [entity]	n	Getting
LU	acquisitive	a	Mental_property
LU	acquit	v	Verdict
LU	acquittal	n	Verdict
LU	acre	n	Measure_area
LU	acromegaly	n	Medical_conditions
LU	acropolis	n	Buildings
LU	across	r	Dimension
LU	act	n	Intentionally_act
LU	act	n	Law
LU	act	n	Part_ordered_segments
LU	act	v	Conduct
LU	act	v	Intentionally_act
LU	act	v	Performers_and_roles
LU	act (on)	v	Response
LU	act up	v	Conduct
LU	action	n	Intentionally_act
LU	actionable	a	Severity_of_offense
LU	activate	v	Change_operational_state
LU	active	a	Active_substance
LU	active	a	Being_active
LU	actively	r	Being_active
LU	activity	n	Intentionally_act
LU	actor	n	Intentionally_act
LU	actor	n	People_by_vocation
LU	actor	n	Performers
LU	actress	n	People_by_vocation
LU	actress	n	Performers
LU	actual	a	Actually_occurring_entity
LU	actual	a	Artificiality
LU	actuate	v	Cause_to_start
LU	acute	a	Importance
LU	add	v	Cause_change_of_position_on_a_scale
LU	add	v	Cause_to_be_included
LU	add	v	Commutative_process
LU	add	v	Statement
LU	add up	v	Adding_up
LU	addict	n	Addiction
LU	addicted	a	Addiction
LU	addiction	n	Addiction
LU	addition	n	Commutative_process
LU	additional	a	Increment
LU	address	n	Speak_on_topic
LU	address	v	Referring_by_name
LU	address	v	Resolve_problem
LU	address	v	Speak_on_topic
LU	address	v	Statement
LU	address	v	Topic
LU	adduce	v	Adducing
LU	adept	a	Expertise
LU	adept	n	Expertise
LU	adeptness	n	Expertise
LU	adequacy	n	Sufficiency
LU	adequate	a	Sufficiency
LU	adequately	r	Sufficiency
LU	adhere	v	Attaching
LU	adhere	v	Being_attached
LU	adhere	v	Compliance
LU	adherence	n	Compliance
LU	adhesion	n	Being_attached
LU	adhesive	n	Connectors
LU	adjacency	n	Adjacency
LU	adjacent	a	Adjacency
LU	adjoin	v	Adjacency
LU	adjoining	a	Adjacency
LU	adjourn	v	Activity_pause
LU	adjudicate	v	Legal_rulings
LU	adjust	v	Adjusting
LU	adjustment	n	Adjusting
LU	administer	v	Leadership
LU	administration	n	Leadership
LU	admirable	a	Praiseworthiness
LU	admiration	n	Judgment
LU	admire	v	Judgment
LU	admire	v	Perception_active
LU	admiring	a	Judgment
LU	admission	n	Institutionalization
LU	admission	n	Statement
LU	admit	v	Institutionalization
LU	admit	v	Reveal_secret
LU	admix	v	Cause_to_amalgamate
LU	admonish	v	Attempt_suasion
LU	admonish	v	Judgment_direct_address
LU	admonishment	n	Judgment_direct_address
LU	admonition	n	Judgment_direct_address
LU	adolescent	n	People_by_age
LU	adopt	v	Adopt_selection
LU	adoration	n	Experiencer_focus
LU	adore	v	Experiencer_focus
LU	adorn	v	Distributed_position
LU	adorn	v	Filling
LU	adorned	a	Abounding_with
LU	adult	n	People_by_age
LU	adultery	n	Personal_relationship
LU	advance	n	Progression
LU	advance	v	Cause_to_make_progress
LU	advance	v	Change_event_time
LU	advance	v	Change_position_on_a_scale
LU	advance	v	Giving
LU	advance	v	Progression
LU	advance	v	Self_motion
LU	advanced	a	Position_on_a_scale
LU	advanced	a	Stage_of_progress
LU	advancement	n	Progression
LU	advise	v	Attempt_suasion
LU	advise	v	Telling
LU	advocate	v	Attempt_suasion
LU	affable	a	Sociability
LU	affair	n	Personal_relationship
LU	affect	v	Feigning
LU	affect	v	Objective_influence
LU	affianced	a	Personal_relationship
LU	affidavit	n	Documents
LU	affiliated	a	Collaboration
LU	affirm	v	Affirm_or_deny
LU	affirmation	n	Affirm_or_deny
LU	affix	v	Attaching
LU	affixed	a	Being_attached
LU	affliction	n	Medical_conditions
LU	affluent	a	Wealthiness
LU	afford	v	Supply
LU	affordability	n	Expensiveness
LU	affordable	a	Expensiveness
LU	affray	n	Fighting_activity
LU	affront	n	Cause_emotion
LU	affront	v	Cause_emotion
LU	affronted	a	Emotion_directed
LU	afraid	a	Fear
LU	afternoon	n	Calendric_unit
LU	afterward	r	Time_vector
LU	afterwards	r	Time_vector
LU	agape	a	Experiencer_focus
LU	age	n	Age
LU	age	n	Calendric_unit
LU	age	v	Aging
LU	agency	n	Organization
LU	agenda	n	Timetable
LU	agent	n	Active_substance
LU	agent	n	Intentionally_act
LU	agent	n	People_by_vocation
LU	agglutinate	v	Attaching
LU	agglutinate	v	Becoming_attached
LU	aggrandizement	n	Cause_expansion
LU	aggravate	v	Experiencer_obj
LU	aggravating	a	Stimulus_focus
LU	aggravation	n	Stimulus_focus
LU	aggrieve	v	Experiencer_obj
LU	aging	a	Aging
LU	agitated	a	Emotion_directed
LU	agitation	n	Emotion_directed
LU	agnomen	n	Being_named
LU	agonize	v	Emotion_active
LU	agonize	v	Experiencer_obj
LU	agonized	a	Emotion_directed
LU	agonizing	a	Stimulus_focus
LU	agony	n	Emotion_directed
LU	agree	v	Agree_or_refuse_to_act
LU	agree	v	Be_in_agreement_on_assessment
LU	agree	v	Compatibility
LU	agree	v	Make_agreement_on_action
LU	agreeable	a	Stimulus_focus
LU	agreement	n	Be_in_agreement_on_action
LU	agreement	n	Be_in_agreement_on_assessment
LU	agreement	n	Documents
LU	agreement	n	Make_agreement_on_action
LU	ahead	r	Non-gradable_proximity
LU	ahead	r	Relative_time
LU	aid	v	Assistance
LU	aid [act]	n	Assistance
LU	aid [entity]	n	Assistance
LU	aid and abet	v	Assistance
LU	ail	v	Perception_body
LU	ailment	n	Medical_conditions
LU	aim	n	Aiming
LU	aim	n	Purpose
LU	aim	v	Aiming
LU	aim	v	Purpose
LU	air	v	Expressing_publicly
LU	air force	n	Military
LU	aircraft	n	Vehicle
LU	airfield	n	Locale_by_use
LU	airlift	v	Bringing
LU	airman	n	Member_of_military
LU	airplane	n	Vehicle
LU	airport	n	Buildings
LU	airstrike	n	Attack
LU	aka	a	Being_named
LU	alarm	n	Noise_makers
LU	alarm	v	Experiencer_obj
LU	alarmed	a	Emotion_directed
LU	alarming	a	Stimulus_focus
LU	alb	n	Clothing
LU	albino	a	Body_description_part
LU	albino	n	Body_description_part
LU	alcohol	n	Intoxicants
LU	alcoholic	n	Addiction
LU	alcoholism	n	Addiction
LU	alert	a	Attention
LU	alert	n	Be_on_alert
LU	alert	n	Warning
LU	alias	n	Being_named
LU	alienating	a	Stimulus_focus
LU	alight	a	Fire_burning
LU	alight	v	Disembarking
LU	alike	a	Similarity
LU	alive	a	Dead_or_alive
LU	all	a	Quantified_mass
LU	all the time	r	Frequency
LU	allegation	n	Statement
LU	allege	v	Statement
LU	alleged	a	Unattributed_information
LU	allegedly	r	Unattributed_information
LU	allergic	a	Health_response
LU	allergist	n	Medical_professionals
LU	allergy	n	Health_response
LU	alleviate	v	Cure
LU	alleviation	n	Cure
LU	alliance	n	Alliance
LU	allonym	n	Being_named
LU	allopathy	n	Medical_specialties
LU	allow	v	Prevent_or_allow_possession
LU	allow	v	Preventing_or_letting
LU	allow	v	Prohibiting_or_licensing
LU	allow	v	Statement
LU	almond	n	Food
LU	alone	a	Accompaniment
LU	already	r	Time_vector
LU	also known as	a	Being_named
LU	altar	n	Building_subparts
LU	alter	v	Cause_change
LU	alteration	n	Cause_change
LU	altercation	n	Hostile_encounter
LU	altercation	n	Quarreling
LU	altered	a	Change_post-state
LU	alternative	n	Alternatives
LU	aluminum	n	Substance
LU	always	r	Frequency
LU	amalgamate	v	Amalgamation
LU	amalgamate	v	Cause_to_amalgamate
LU	amass	v	Amassing
LU	amass	v	Come_together
LU	amass	v	Gathering_up
LU	amateur	a	Expertise
LU	amateur	n	Expertise
LU	amaze	v	Experiencer_obj
LU	amazing	a	Desirability
LU	amazing	a	Stimulus_focus
LU	ambiguous	a	Linguistic_meaning
LU	ambition	n	Desiring
LU	amble	v	Self_motion
LU	ambrosial	a	Chemical-sense_description
LU	ambulance	n	Vehicle
LU	ambush	n	Attack
LU	ambush	v	Attack
LU	ameliorate	v	Improvement_or_decline
LU	amelioration	n	Improvement_or_decline
LU	amends	n	Reparation
LU	amerce	v	Fining
LU	american	a	Origin
LU	amiable	a	Social_interaction_evaluation
LU	amigo	n	Personal_relationship
LU	ammo	n	Ammunition
LU	ammunition	n	Ammunition
LU	amnesia	n	Medical_conditions
LU	amorous	a	Biological_urge
LU	amount	n	Quantified_mass
LU	amount	n	Quantity
LU	amount	v	Amounting_to
LU	amount	v	Being_in_category
LU	amphetamine	n	Intoxicants
LU	amphora	n	Containers
LU	ample	a	Size
LU	ample	a	Sufficiency
LU	ampule	n	Containers
LU	amputate	v	Removing
LU	amuse	v	Cause_to_experience
LU	amused	a	Emotion_directed
LU	amusement	n	Emotion_directed
LU	amusing	a	Stimulus_focus
LU	analyse	v	Scrutiny
LU	analysis	n	Scrutiny
LU	analyst	n	Scrutiny
LU	analytic	a	Scrutiny
LU	ancestor	n	Kinship
LU	ancestral	a	Kinship
LU	anchor	v	Attaching
LU	anchored	a	Being_attached
LU	ancient	a	Age
LU	ancient	a	Temporal_collocation
LU	anesthesiologist	n	Medical_professionals
LU	anger	n	Emotion_directed
LU	anger	v	Experiencer_obj
LU	angle	v	Motion_directional
LU	angle	v	Path_shape
LU	angry	a	Emotion_directed
LU	anguish	n	Emotion_directed
LU	anguished	a	Emotion_directed
LU	angular	a	Body_description_holistic
LU	anhydrate	v	Cause_to_be_dry
LU	animal	n	Animals
LU	ankle	n	Body_parts
LU	anklet	n	Accoutrements
LU	annihilate	v	Destroying
LU	annihilate	v	Killing
LU	annihilation	n	Destroying
LU	annihilation	n	Killing
LU	announce	v	Omen
LU	announce	v	Statement
LU	announcement	n	Statement
LU	annoy	v	Experiencer_obj
LU	annoyance	n	Emotion_directed
LU	annoyance	n	Stimulus_focus
LU	annoyed	a	Annoyance
LU	annoying	a	Stimulus_focus
LU	annual	a	Frequency
LU	anoint	v	Filling
LU	anoint	v	Rite
LU	anorexia	n	Medical_conditions
LU	another	a	Increment
LU	another	n	Increment
LU	answer	n	Communication_response
LU	answer	n	Resolve_problem
LU	answer	v	Communication_response
LU	antagonize	v	Experiencer_obj
LU	antecedent	a	Relative_time
LU	antechamber	n	Building_subparts
LU	antenna	n	Body_parts
LU	anteroom	n	Building_subparts
LU	anthropologist	n	People_by_vocation
LU	anticipate	v	Expectation
LU	antipathy	n	Experiencer_focus
LU	antler	n	Body_parts
LU	antonym	n	Word_relations
LU	anus	n	Body_parts
LU	anxious	a	Emotion_directed
LU	any	a	Quantified_mass
LU	anyhow	r	Presentation_of_mitigation
LU	anyway	r	Presentation_of_mitigation
LU	apartment	n	Building_subparts
LU	ape	v	Imitating
LU	apex	n	Part_orientational
LU	apocalypse	n	Catastrophe
LU	appalled	a	Emotion_directed
LU	appalling	a	Desirability
LU	appalling	a	Stimulus_focus
LU	apparatus	n	Gizmo
LU	apparel	n	Clothing
LU	appeal	n	Appeal
LU	appeal	n	Request
LU	appeal	v	Appeal
LU	appeal	v	Experiencer_obj
LU	appear	v	Arriving
LU	appear	v	Becoming_visible
LU	appear	v	Circumscribed_existence
LU	appear	v	Coming_to_be
LU	appear	v	Give_impression
LU	appear	v	Performers_and_roles
LU	appear	v	Publishing
LU	appellant	n	Appeal
LU	appellate	a	Appeal
LU	append	v	Attaching
LU	appendage	n	Body_parts
LU	applaud	v	Judgment
LU	apple	n	Food
LU	appliance	n	Gizmo
LU	application	n	Using
LU	apply	v	Come_into_effect
LU	apply	v	Using
LU	appoint	v	Appointing
LU	appraisal	n	Assessing
LU	appraise	v	Assessing
LU	appreciate	v	Judgment
LU	appreciate	v	Regard
LU	appreciation	n	Judgment
LU	appreciative	a	Judgment
LU	appreciative	a	Regard
LU	apprehend	v	Arrest
LU	apprehend	v	Grasp
LU	apprehension	n	Arrest
LU	apprehension	n	Fear
LU	apprehensive	a	Experiencer_focus
LU	apprise	v	Telling
LU	approach	n	Arriving
LU	approach	n	Means
LU	approach	v	Arriving
LU	approbation	n	Judgment
LU	appropriate	a	Suitability
LU	approval	n	Deny_or_grant_permission
LU	approve	v	Deny_or_grant_permission
LU	approve	v	Judgment
LU	approving	a	Judgment
LU	approximately	r	Proportional_quantity
LU	apron	n	Clothing
LU	arch	v	Body_movement
LU	archaeologist	n	People_by_vocation
LU	archipelago	n	Natural_features
LU	architect	n	People_by_vocation
LU	archive	v	Placing
LU	arduous	a	Difficulty
LU	area	n	Dimension
LU	area	n	Fields
LU	area	n	Locale
LU	arena	n	Buildings
LU	argue	v	Evidence
LU	argue	v	Quarreling
LU	argue	v	Reasoning
LU	argument	n	Evidence
LU	argument	n	Quarreling
LU	argument	n	Reasoning
LU	arise	v	Coming_to_be
LU	arm	n	Body_parts
LU	arm	n	Shaped_part
LU	armband	n	Accoutrements
LU	armed	a	Bearing_arms
LU	armed forces	n	Military
LU	armlet	n	Accoutrements
LU	armor	n	Armor
LU	arms	n	Weapon
LU	army	n	Aggregate
LU	army	n	Military
LU	aroma	n	Chemical-sense_description
LU	aroma	n	Sensation
LU	aromatic	a	Chemical-sense_description
LU	around	r	Dimension
LU	arousal	n	Biological_urge
LU	arouse	v	Cause_to_start
LU	arouse	v	Experiencer_obj
LU	aroused	a	Biological_urge
LU	arraign	v	Arraignment
LU	arraignment	n	Arraignment
LU	arrange	v	Arranging
LU	arrange	v	Placing
LU	arrange	v	Scheduling
LU	arrangement	n	Arranging
LU	array	n	Diversity
LU	array	v	Arranging
LU	arrest	n	Arrest
LU	arrest	v	Arrest
LU	arrest	v	Cause_to_end
LU	arrival	n	Arriving
LU	arrive	v	Arriving
LU	arrive	v	Personal_success
LU	arsenal	n	Weapon
LU	arson	n	Arson
LU	arson	n	Offenses
LU	arsonist	n	Arson
LU	art	n	Craft
LU	art	n	Fields
LU	artery	n	Roadways
LU	arthritis	n	Medical_conditions
LU	article	n	Text
LU	articulate	v	Expressing_publicly
LU	artifact	n	Artifact
LU	artificial	a	Artificiality
LU	artillery	n	Weapon
LU	artist	n	Create_physical_artwork
LU	artist	n	People_by_vocation
LU	artistic	a	Fields
LU	as	r	Relative_time
LU	as	r	Temporal_collocation
LU	as hell	r	Degree
LU	as of late	r	Temporal_collocation
LU	as of yet	r	Continued_state_of_affairs
LU	as yet	r	Continued_state_of_affairs
LU	ascend	v	Intentional_traversing
LU	ascend	v	Path_shape
LU	ascend	v	Traversing
LU	ascent	n	Path_shape
LU	ascent	n	Traversing
LU	ascertain	v	Coming_to_believe
LU	ashamed	a	Emotion_directed
LU	ashtray	n	Containers
LU	asian	a	Race_descriptor
LU	ask	v	Questioning
LU	ask	v	Request
LU	asleep	a	Sleep
LU	aspect	n	Distinctiveness
LU	asphalt	v	Filling
LU	asphalted	a	Abounding_with
LU	asphyxia	n	Medical_conditions
LU	asphyxiate	v	Death
LU	asphyxiate	v	Killing
LU	aspiration	n	Desiring
LU	aspire	v	Desiring
LU	assail	v	Attack
LU	assailant	n	Attack
LU	assassin	n	Killing
LU	assassinate	v	Killing
LU	assassination	n	Killing
LU	assault	n	Attack
LU	assault	n	Offenses
LU	assault	v	Attack
LU	assault rifle	n	Weapon
LU	assay	v	Scrutiny
LU	assemblage	n	Aggregate
LU	assemble	v	Assemble
LU	assemble	v	Building
LU	assemble	v	Come_together
LU	assemble	v	Creating
LU	assemble	v	Gathering_up
LU	assembly	n	Aggregate
LU	assembly	n	Building
LU	assembly line	n	Manufacturing
LU	assert	v	Statement
LU	assertion	n	Statement
LU	assess	v	Assessing
LU	assessment	n	Assessing
LU	assessment	n	Examination
LU	assets	n	Possession
LU	assignment	n	Being_obligated
LU	assist	v	Assistance
LU	assistance	n	Assistance
LU	assistant	n	Subordinates_and_superiors
LU	associate	n	Co-association
LU	associate	n	Collaboration
LU	associate	v	Condition_symptom_relation
LU	associate	v	Relating_concepts
LU	associated	a	Cognitive_connection
LU	associated	a	Membership
LU	association	n	Organization
LU	assorted	a	Diversity
LU	assortment	n	Aggregate
LU	assortment	n	Diversity
LU	assume	v	Adopt_selection
LU	assurance	n	Telling
LU	assure	v	Evidence
LU	assure	v	Telling
LU	assured	a	Likelihood
LU	assyrian	a	Origin
LU	asthma	n	Medical_conditions
LU	astonish	v	Experiencer_obj
LU	astonished	a	Emotion_directed
LU	astonishing	a	Desirability
LU	astonishing	a	Stimulus_focus
LU	astonishment	n	Emotion_directed
LU	astound	v	Experiencer_obj
LU	astounded	a	Emotion_directed
LU	astounding	a	Desirability
LU	astounding	a	Stimulus_focus
LU	astute	a	Mental_property
LU	astuteness	n	Mental_property
LU	asymptomatic	a	Condition_symptom_relation
LU	at a minimum	r	Presentation_of_mitigation
LU	at any rate	r	Presentation_of_mitigation
LU	at large	a	Detaining
LU	at least	r	Presentation_of_mitigation
LU	at least	r	Proportional_quantity
LU	at most	r	Proportional_quantity
LU	at present	r	Temporal_collocation
LU	at the least	r	Presentation_of_mitigation
LU	at the time	r	Temporal_collocation
LU	at times	r	Frequency
LU	at variance	a	Compatibility
LU	atelier	n	Building_subparts
LU	athlete	n	People_by_vocation
LU	atoll	n	Natural_features
LU	atomic bomb	n	Weapon
LU	atomic weapon	n	Weapon
LU	atone	v	Atonement
LU	atonement	n	Atonement
LU	atoner	n	Atonement
LU	atrocious	a	Desirability
LU	atrocious	a	Social_interaction_evaluation
LU	atropine	n	Substance
LU	attach	v	Attaching
LU	attach	v	Becoming_attached
LU	attached	a	Being_attached
LU	attachment [act]	n	Attaching
LU	attachment [item]	n	Attaching
LU	attack	n	Attack
LU	attack	n	Judgment_communication
LU	attack	v	Attack
LU	attack	v	Firefighting
LU	attack	v	Judgment_communication
LU	attacker	n	Attack
LU	attempt	n	Attempt
LU	attempt	v	Attempt
LU	attempt	v	Medical_intervention
LU	attend	v	Attending
LU	attend	v	Attention
LU	attend	v	Perception_active
LU	attendance	n	Attending
LU	attendant	n	People_by_vocation
LU	attention	n	Attention
LU	attentive	a	Attention
LU	attest	v	Affirm_or_deny
LU	attest	v	Evidence
LU	attest	v	Statement
LU	attic	n	Building_subparts
LU	attire	n	Clothing
LU	attired	a	Wearing
LU	attorney	n	People_by_vocation
LU	attract	v	Cause_motion
LU	auction	n	Commerce_sell
LU	auction	v	Commerce_sell
LU	audacious	a	Daring
LU	audaciousness	n	Daring
LU	audacity	n	Daring
LU	audible	a	Obviousness
LU	auditorium	n	Buildings
LU	augmentation	n	Cause_expansion
LU	augur	v	Omen
LU	aunt	n	Appellations
LU	aunt	n	Kinship
LU	auntie	n	Kinship
LU	austere	a	Frugality
LU	austere	a	Gradable_artistic_quality
LU	austerity	n	Frugality
LU	author	v	Text_creation
LU	authoritarian	a	Strictness
LU	authority	n	Authority
LU	authority	n	Leadership
LU	authorization	n	Documents
LU	authorize	v	Deny_or_grant_permission
LU	autobahn	n	Roadways
LU	autobiography	n	Text
LU	autochthonous	a	Indigenous_origin
LU	automatic weapon	n	Weapon
LU	automobile	n	Vehicle
LU	autumn	n	Calendric_unit
LU	avail oneself	v	Using
LU	avalanche	n	Quantified_mass
LU	avenge	v	Revenge
LU	avenger	n	Revenge
LU	avenue	n	Roadways
LU	aver	v	Statement
LU	average	a	Desirability
LU	average	a	Typicality
LU	avert	v	Preventing_or_letting
LU	avoid	v	Avoiding
LU	avoid	v	Preventing_or_letting
LU	avoidance	n	Avoiding
LU	avow	v	Statement
LU	avowal	n	Statement
LU	await	v	Expectation
LU	awake	a	Being_awake
LU	awake	v	Waking_up
LU	awaken	v	Cause_to_wake
LU	aware	a	Awareness
LU	awareness	n	Awareness
LU	awesome	a	Desirability
LU	awful	a	Desirability
LU	awful	a	Expertise
LU	azure	a	Color
LU	babble	n	Communication_noise
LU	babble	n	Sounds
LU	babble	v	Communication_manner
LU	babble	v	Make_noise
LU	baby	n	People_by_age
LU	bachelor	n	Personal_relationship
LU	back	a	Part_orientational
LU	back	n	Body_parts
LU	back	n	Part_orientational
LU	back	v	Funding
LU	back	v	Self_motion
LU	back	v	Taking_sides
LU	back of beyond	n	Isolated_places
LU	back out	v	Going_back_on_a_commitment
LU	back then	n	Temporal_collocation
LU	backcountry	n	Isolated_places
LU	backfire	n	Fire_burning
LU	backfire	n	Setting_back_burn
LU	backing	n	Taking_sides
LU	backpack	n	Containers
LU	backwater	n	Isolated_places
LU	backwoods	n	Isolated_places
LU	bacterial meningitis	n	Medical_conditions
LU	bad	a	Desirability
LU	bad	a	Expertise
LU	bad	a	Morality_evaluation
LU	bad apple	n	People_by_morality
LU	bad idea	n	Desirable_event
LU	badge	n	Accoutrements
LU	badger	v	Manipulate_into_doing
LU	badinage	n	Chatting
LU	baffle	v	Experiencer_obj
LU	baffled	a	Emotion_directed
LU	bafflement	n	Emotion_directed
LU	baffling	a	Stimulus_focus
LU	bag	n	Containers
LU	bag	n	Measure_volume
LU	bag	v	Hunting_success_or_failure
LU	bag	v	Placing
LU	bag	v	Theft
LU	bagful	n	Measure_volume
LU	bail	n	Bail_decision
LU	bake	v	Absorb_heat
LU	bake	v	Apply_heat
LU	bake	v	Cooking_creation
LU	baking	n	Apply_heat
LU	baking	n	Cooking_creation
LU	balaclava	n	Accoutrements
LU	balanced	a	Precariousness
LU	ball	n	Shapes
LU	ball	n	Social_event
LU	ball up	v	Bungling
LU	ballad	n	Text
LU	ballgown	n	Clothing
